Scode,Coname,NewsDt,NewsID,Newsmedia,Buyernm,Sellernm,Subnm,Eqtrart,MAprice,Currut,Ifrumor,State,corporation_name
300427,红相电力,2016-12-01,H1898590091,南方财富,红相电力,无,银川卧龙100%股权、星波通信67.54%股份,银川卧龙100%；星波通信67.54%,16.93,人民币,否,无,银川卧龙100%股权、星波通信67.54%股份
300431,暴风科技,2015-10-27,F163088398,东方财富网,暴风科技,无,文学IP运营公司,0,6.0,人民币,否,无,文学IP运营公司
300432,富临精工,2016-05-17,Q455088128,凤凰财经,富临精工,彭澎等11名股东,湖南升华科技股份有限公司100%股权,100.00%,21.1,人民币,否,无,彭澎等11名股东
300434,金石东方,2016-10-11,G1033201398,金融界,金石东方,无,海南亚洲制药股份有限公司股权,100.00%,20.999996,人民币,否,无,海南亚洲制药股份有限公司股权
300435,中泰股份,2019-06-03,Q774026034,挖贝网,中泰股份,杭州金晟硕琦股权投资基金合伙企业（有限合伙）、刘立冬、卞传瑞、王骏飞和颜秉秋,山东中邑100%股份,100%,14.5,人民币,否,无,山东中邑100%股份
300436,广生堂,2016-04-10,P854797773,金融界,广生堂,无,上海里索股权,80.00%,2.575,人民币,否,无,上海里索股权
300437,清水源,2016-04-07,F622766834,凤凰财经,清水源,钟盛、宋颖标,河南同生环境工程有限公司100%股权,100.00%,4.95,人民币,否,无,钟盛、宋颖标
300440,运达科技,2017-08-14,P110915991,东方财富网,运达科技,无,成都货安100%股权,100.00%,8.15,人民币,否,无,成都货安100%股权
300441,鲍斯股份,2016-07-29,C803167303,东方财富网,鲍斯股份,朱朋儿、厉建华、程爱娣、朱青玲、朱世范,新世达100%股权,100.00%,2.7,人民币,否,无,新世达100%股权
300447,全信股份,2016-10-21,L456527765,金融界,全信股份,周一、姜前、秦全新、李洪春、阙元龙5名自然人,常康环保股权,100.00%,7.26,人民币,否,无,常康环保股权
300449,汉邦高科,2017-02-09,Q1290192489,中国证券网,汉邦高科,李朝阳等,金石威视100%股权,100.00%,5.95,人民币,否,无,李朝阳等
300457,赢合科技,2016-05-16,Q2098776321,网易,赢合科技,无,东莞雅康100%的股权,100.00%,4.38,人民币,否,无,东莞雅康100%的股权
300458,全志科技,2016-02-23,C962134314,金融投资网,芯通信达仁资管,无,灵宝黄金24%股权,24.00%,1.68,人民币,否,无,灵宝黄金24%股权
300459,浙江金科,2015-07-23,K781552023,新财界,浙江金科,施卫东,湖州吉昌化学有限公司股权,60.00%,1.44,人民币,否,无,施卫东
300462,华铭智能,2017-10-16,C900868354,东方财富网,华铭智能,无,国政通90%股权,90.00%,16.65,人民币,否,无,国政通90%股权
300464,星徽精密,2018-06-15,R779875424,东方财富网,星徽精密,无,泽宝股份100%股权,100.00%,15.3,人民币,否,无,泽宝股份100%股权
300465,高伟达,2017-04-17,G1021523655,南方财富,高伟达,无,快读科技100%股权,100.00%,4.14,人民币,否,无,快读科技100%股权
300466,赛摩电气,2015-11-19,K1310654254,中金在线,赛摩电气,无,合肥雄鹰、武汉博晟和南京三埃100%股权,合肥雄鹰100%；武汉博晟100%；南京三埃100%,5.75,人民币,否,无,合肥雄鹰、武汉博晟和南京三埃100%股权
300467,迅游科技,2017-06-05,E1158127246,和讯网,迅游科技,无,狮之吼100%股权,100.00%,27.0,人民币,否,无,狮之吼100%股权
300472,新元科技,2017-10-14,P135897808,财信网,新元科技,王展等13名法人及自然人股东,清投智能（北京）科技股份有限公司97.01%股权,97.01%,7.71,人民币,否,无,王展等13名法人及自然人股东
300486,东杰智能,2017-07-21,E856090861,中金在线,东杰智能,无,常州海登100%股权,100.00%,5.0,人民币,否,无,常州海登100%股权
300488,恒锋工具,2016-08-18,C580273422,中金在线,恒锋工具,叶志君等21名交易对方,上优刀具公司100%股权,100.00%,1.938,人民币,否,无,叶志君等21名交易对方
300491,通合科技,2018-07-06,M1658303894,东方财富网,通合科技,无,霍威电源100%股权,100%,2.4,人民币,否,无,霍威电源100%股权
300492,山鼎设计,2018-03-12,Q490396058,中证网,山鼎设计,无,萨拉摩尔100%股权,100.00%,11.0,人民币,否,无,萨拉摩尔100%股权
300498,温氏股份,2019-06-05,K1109989510,搜狐财经,温氏股份,无,京海禽业80%股权,80%,6.4,人民币,否,无,京海禽业80%股权
300499,高澜股份,2019-09-30,N986524759,和讯网,高澜股份,无,东莞硅翔股权,0,1.3,人民币,否,无,东莞硅翔股权
300500,启迪设计,2017-06-22,N1796594663,证券之星,启迪设计,无,嘉力达,0,6.5,人民币,否,无,嘉力达
300510,金冠电气,2017-08-22,H350269926,金融界,金冠电气,张汉鸿、百富源、李小明等,鸿图隔膜100%股权,100.00%,14.76,人民币,否,无,鸿图隔膜100%股权
300518,盛讯达,2017-11-27,K1968735503,证券时报网,盛讯达,畅想互娱（北京）科技有限公司,中联畅想股权,100.00%,8.5,人民币,否,无,中联畅想股权
300520,科大国创,2018-07-23,N73337155,中国证券网,科大国创,无,贵博新能,0,6.91,人民币,否,无,贵博新能
300531,优博讯,2018-12-16,G1855414783,网易,优博讯,陈建辉等26名交易对方,佳博科技100%股权,100%,8.15,人民币,否,无,佳博科技100%股权
300537,广信材料,2017-01-03,E90049802,和讯网,广信材料,陈朝岚、刘晓明、吴玉民、许仁贤、卢礼灿、陈文、肖建、无锡宏诚,江苏宏泰100.00%股权,100.00%,6.6,人民币,否,无,江苏宏泰100.00%股权
300543,朗科智能,2017-06-22,L53254916,顶尖财经网,朗科智能,共青城浩翔、福鹏宏祥、共青城建融,君天恒讯100%股份,100.00%,10.8,人民币,否,无,君天恒讯100%股份
300561,汇金科技,2019-04-26,R585428780,搜狐财经,汇金科技,无,尚通科技100%股权,100%,5.94,人民币,否,无,尚通科技100%股权
300576,容大感光,2019-07-14,D955844703,搜狐财经,容大感光,牛国春、袁毅、李慧、石立会等四名交易对方,高仕电研100%的股权,100%,1.8,人民币,否,无,高仕电研100%的股权
300578,会畅通讯,2018-12-06,C1034978190,财经网,会畅通讯,无,明日实业100%股权,100%,6.5,人民币,否,无,明日实业100%股权
300592,华凯创意,2019-06-02,Q1951678979,和讯网,华凯创意,无,易佰网络90%股权,90%,6.0,人民币,否,无,易佰网络90%股权
300596,利安隆,2018-12-23,P412110080,东方财富网,利安隆,无,凯亚化工100%股权,100%,6.0,人民币,否,无,凯亚化工100%股权
300604,长川科技,2018-12-14,E2040538566,东方财富网,长川科技,国家产业基金、天堂硅谷以及上海装备,长新投资90%股份,90%,4.9,人民币,否,无,长新投资90%股份
300606,金太阳,2019-12-02,G839836149,和讯网,金太阳,金太阳,金太阳精密34%股权,34%,2.16,人民币,否,无,金太阳
300612,宣亚国际,2017-09-04,M2068532447,金融界,宣亚国际,奉佑生、廖洁鸣、侯广凌、映客常青、映客欢众、映客远达,蜜莱坞48.2478%的股权,48.25%,28.94,人民币,否,无,蜜莱坞48.2478%的股权
300624,万兴科技,2019-05-27,K554154776,金融界,万兴科技,赣州易图投资咨询合伙企业(有限合伙),亿图软件51%的股权,51%,1.275,人民币,否,无,亿图软件51%的股权
300629,新劲刚,2019-02-12,R1468951609,金融界,新劲刚,16名自然人股东及圆厚投资,宽普科技100%股权,100%,6.5,人民币,否,无,宽普科技100%股权
300647,超频三,2018-05-20,G2080633414,东方财富网,超频三,无,炯达能源49%股权,49.00%,1.72,人民币,否,无,炯达能源49%股权
300655,晶瑞股份,2019-07-19,K1227748067,和讯网,晶瑞股份,无,载元派尔森新能源科技有限公司100%股权,100%,4.1,人民币,否,无,载元派尔森新能源科技有限公司100%股权
300659,中孚信息,2019-04-09,H1771578794,鲁网,中孚信息,无,剑通信息99%股份,99%,9.4,人民币,否,无,剑通信息99%股份
300667,必创科技,2019-08-14,L1977614143,金融界,必创科技,丁良成等40名卓立汉光股东,北京卓立汉光仪器有限公司100%股权,100%,6.2,人民币,否,无,丁良成等40名卓立汉光股东
300683,海特生物,2018-10-10,P1739562129,东方财富网,海特生物,无,天津市天津汉康生物技术有限公司100%股权,100%,4.5,人民币,否,无,天津市天津汉康生物技术有限公司100%股权
300731,科创新源,2019-10-25,C756364806,和讯网,科创新源,宁花香等11名交易对方,深圳市东创精密技术有限公司100%股权,100%,6.0,人民币,否,无,宁花香等11名交易对方
300732,设研院,2018-08-29,G1659258242,东方财富网,设研院,无,中赟国际87.20%股权,87.20%,5.6,人民币,否,无,中赟国际87.20%股权
300740,御家汇,2018-09-17,C257889451,东方财富网,御家汇,无,北京茂思60%的股权,60%,10.2,人民币,否,无,北京茂思60%的股权
300746,汉嘉设计,2018-10-12,F1084363179,东方财富网,汉嘉设计,无,杭设股份85.68%股权,85.68%,5.83,人民币,否,无,杭设股份85.68%股权
600000,浦发银行,2015-06-17,R1890093008,中国证券网,浦发银行,国际集团、上海久事、申能股份等11名交易对方,上海信托97.33%股权,97.33%,163.52,人民币,否,无,上海信托97.33%股权
600005,武钢股份,2012-11-26,L606923374,第一财经,武钢股份,武钢集团,武钢矿业100%股权、武钢国际资源100%股权、武钢巴西90%股权以及武钢(澳洲)有限100%股权,武钢矿业100%；武钢国际资源100%；武钢巴西90%；武钢(澳洲)有限100%,150.0,人民币,否,无,武钢集团
600010,包钢股份,2013-12-31,M1983557102,财经网,包钢股份,包钢集团,选矿相关资产、白云鄂博矿综合利用工程项目选铁相关资产、尾矿库资产,0,298.0,人民币,否,无,包钢集团
600019,宝钢股份,2007-12-12,L1287878509,新浪,宝钢股份,宝钢集团,上海浦东钢铁有限公司罗泾工程项目资产,0,142.8,人民币,否,无,宝钢集团
600021,上海电力,2011-07-28,D442365303,第一财经,上海电力,中电投集团,禾曦能投公司全部99.97%股权,99.97%,90.0,人民币,否,无,中电投集团
600027,华电国际,2011-09-23,R1558572106,凤凰财经,华电国际,无,活兴公司股权、协兴公司股权,活兴公司100%；协兴公司100%,16.9,人民币,否,无,活兴公司股权、协兴公司股权
600028,中国石化,2006-12-07,N884562129,新浪,中国石化,无,胜利石油管理局采油资产,0,35.0,人民币,否,无,胜利石油管理局采油资产
600029,南方航空,2017-12-08,P1037105227,东方财富网,珠海航空,珠海南航房地产开发,南航珠海总部大厦第7至11层整层及1间店铺,0,1.6,人民币,否,无,珠海南航房地产开发
600030,中信证券,2017-11-06,A457016168,东方财富网,中信证券,中信兴业投资集团,中信期货6.53%股权,6.53%,4.51,人民币,否,无,中信兴业投资集团
600031,三一重工,2006-11-14,N2035716441,新浪,三一重工,无,关联方北京市三一重机有限公司100%的股权,100.00%,8.0,人民币,否,无,关联方北京市三一重机有限公司100%的股权
600035,楚天高速,2016-08-02,N1213618066,中财网,楚天高速,三木智能,三木智能100%股权,100.00%,12.6,人民币,否,无,三木智能
600039,四川路桥,2011-05-31,K1620351138,和讯网,四川路桥,铁投集团,路桥集团100%股权,100.00%,28.0,人民币,否,无,铁投集团
600048,保利地产,2018-06-01,M496819878,东方财富网,盛世华章-启航私募投资基金,保利地产,郑州保利房地产15%股权,15.00%,1.24,人民币,否,无,保利地产
600051,宁波联合,2014-03-06,D1470005455,中国网,宁波联合,无,盛元房产、海滨置业各50%股权,盛元房产50%；海滨置业50%,10.8031,人民币,否,无,盛元房产、海滨置业各50%股权
600057,象屿股份,2014-01-15,K1218574329,东方财富网,象屿股份,无,依安粮食仓储物流中心项目、粮食种植合作与服务项目,0,17.2,人民币,否,无,依安粮食仓储物流中心项目、粮食种植合作与服务项目
600062,华润双鹤,2015-04-19,C1480542282,凤凰财经,华润双鹤,北药集团,华润赛科股权,100.00%,37.01,人民币,否,无,北药集团
600066,宇通客车,2014-05-22,M1040618189,凤凰财经,宇通客车,宇通集团、猛狮客车,精益达股权,100.00%,42.6,人民币,否,无,精益达股权
600070,浙江富润,2016-01-21,K1397702656,浙商网,浙江富润,无,泰一指尚股权,100.00%,12.0,人民币,否,无,泰一指尚股权
600071,凤凰光学,2016-12-20,F1349907584,华股财经,凤凰光学,中电海康,海康科技100%股权,100.00%,7.21,人民币,否,无,中电海康
600075,新疆天业,2019-10-09,H884164854,搜狐财经,新疆天业,无,天能化工100%股权,100%,48.4,人民币,否,无,天能化工100%股权
600079,人福医药,2012-07-17,A218424332,凤凰财经,人福医药,无,北京巴瑞医疗器械有限公司股权,80.00%,10.25,人民币,否,无,北京巴瑞医疗器械有限公司股权
600084,中葡股份,2017-10-09,A191973315,东方财富网,中葡股份,青海国安,国安锂业100%股权,100.00%,27.08,人民币,否,无,青海国安
600088,中视传媒,2013-09-02,Q12391223,凤凰财经,中视传媒,九华投资控股有限公司及滕站等24名自然人,金英马影视文化股份有限公司100%股权,100.00%,10.2,人民币,否,无,金英马影视文化股份有限公司100%股权
600090,啤酒花,2015-04-19,A2062749542,金融界,啤酒花,无,同济堂医药股权,100.00%,61.27,人民币,否,无,同济堂医药股权
600095,哈高科,2015-11-21,K921722900,金融界,哈高科,无,位于黑龙江省境内约5000公顷的农田使用权,0,5.0,人民币,否,无,位于黑龙江省境内约5000公顷的农田使用权
600099,林海股份,2015-11-16,N582799906,凤凰财经,林海股份,福马集团,林海集团100%股权、振启光伏70%股权,林海集团100%；振启光伏70%,4.99,人民币,否,无,福马集团
600100,同方股份,2013-01-10,C1474740527,21CN财经频道,同方股份,无,壹人壹本,0,13.68,人民币,否,无,壹人壹本
600105,永鼎股份,2015-01-16,Q1586925135,东方财富网,永鼎股份,永鼎集团、东昌集团、东昌投资,金亭线束股权,100.00%,6.86,人民币,否,无,金亭线束股权
600110,中科英华,2013-03-11,H98712767,东方财富网,中科英华,德昌厚地稀土矿业有限公司,德昌厚地稀土矿业有限公司100%股权,100.00%,16.88,人民币,否,无,德昌厚地稀土矿业有限公司
600113,浙江东日,2016-07-25,K370567556,华股财经,浙江东日,菜篮子集团、现代冷链,现代农贸城一期项目中批发市场部分、冷链物流中心项目,0,11.92,人民币,否,无,菜篮子集团、现代冷链
600115,东方航空,2005-05-13,G1650342174,新浪,东方航空,东航集团,西北航空、云南航空的航空资产,0,95.42,人民币,否,无,东航集团
600122,宏图高科,2016-04-10,Q1575692747,凤凰财经,宏图高科,匡时文化、董国强,匡时国际股权,100.00%,27.0,人民币,否,无,匡时国际股权
600125,铁龙物流,2010-08-31,E343732420,金融界,铁龙物流,北京新德元盛投资有限公司,山西开城房地产开发有限公司100%股权,100.00%,3.0,人民币,否,无,北京新德元盛投资有限公司
600132,重庆啤酒,2013-03-05,G642674212,东方财富网,嘉士伯香港,重庆啤酒流通股股东,重庆啤酒30.29%股权,30.29%,29.3,人民币,否,无,重庆啤酒流通股股东
600133,东湖高新,2018-06-05,L956030986,北京商报网,东湖高新,徐文辉、多福商贸等,泰欣环境100%股权,100.00%,6.0,人民币,否,无,徐文辉、多福商贸等
600139,西部资源,2010-08-17,M2012702925,和讯网,西部资源,无,银茂矿业80%的股权,80.00%,7.0,人民币,否,无,银茂矿业80%的股权
600148,长春一东,2007-08-29,A369667305,搜狐,长春一东,吉林东光集团有限公司,吉林大华机械制造有限公司89.52%股权、吉林东光瑞宝车灯有限责任公司100%股权、吉林汽车制动器厂及长春东光工具厂全部资产与相关负债,吉林大华机械制造有限公司89.52%；吉林东光瑞宝车灯有限责任公司100%,4.0,人民币,否,无,吉林东光集团有限公司
